2.458331342300000135e+06 4.632996238212356843e-01
2.458331346520000137e+06 4.481778807288776534e-01
2.458331366710000206e+06 4.808836996813976583e-01
2.458331371600000188e+06 4.839730019149133255e-01
2.458331372330000158e+06 4.728800444386749291e-01
2.458331373670000117e+06 4.376568465799763885e-01
2.458331374369999859e+06 4.380940103369237448e-01
2.458331375059999991e+06 4.318410747703786967e-01
2.458331375760000199e+06 4.774627268558671034e-01
2.458331377909999806e+06 4.785899794886958603e-01
2.458331379350000061e+06 4.619050991070281498e-01
2.458331381010000128e+06 4.998767648782056483e-01
2.458331381719999947e+06 4.015024629989856209e-01
2.458331383160000201e+06 4.810506955997073675e-01
2.458331384599999990e+06 4.404091889512322666e-01
2.458331386010000017e+06 4.155510129345074688e-01
2.458331386729999911e+06 4.240631813802462347e-01
2.458331387370000128e+06 4.775314555232750280e-01
2.458331388069999870e+06 4.146850244860438295e-01
2.458331390899999999e+06 4.052763866032051965e-01
2.458331394330000039e+06 4.651912959385064994e-01
2.458331395020000171e+06 4.468777915710209214e-01
2.458331397119999863e+06 4.124480914089865280e-01
2.458331397849999834e+06 4.755272306304405561e-01
2.458331398529999889e+06 5.288750996484328226e-01
2.458331399890000001e+06 5.333671622398625800e-01
2.458331402550000232e+06 4.947722994006973352e-01
2.458331403309999965e+06 4.977332468292345879e-01
2.458331406769999769e+06 5.164541161145841386e-01
2.458331408150000032e+06 5.059930456532466536e-01
2.458331408799999859e+06 4.829014745524187191e-01
2.458331409489999991e+06 4.716779056872564269e-01
2.458331410209999885e+06 4.729545680951297015e-01
2.458331411580000073e+06 5.068347057066855399e-01
2.458331412969999947e+06 5.412725900984618477e-01
2.458331416480000131e+06 4.657800921508634673e-01
2.458331417129999958e+06 4.512530758148347587e-01
2.458331417810000014e+06 4.430213774640829882e-01
2.458331419859999791e+06 4.406890183608123124e-01
2.458331420559999999e+06 4.514545172318040755e-01
2.458331421300000045e+06 4.267504215485438124e-01
2.458331423739999998e+06 4.123758566564035277e-01
2.458331424440000206e+06 4.003281158374250026e-01
