2.458331340824170038e+06 -4.165462313810763817e-03
2.458331341356569901e+06 -3.718781725446085318e-02
2.458331341900540050e+06 6.914087201002061533e-03
2.458331342444510199e+06 -3.355629518210889728e-03
2.458331342988479882e+06 -6.023947167929932789e-02
2.458331343520880211e+06 -5.936183510018189224e-02
2.458331344064849894e+06 -1.479021122626456020e-02
2.458331344608820044e+06 1.196120200402894795e-02
2.458331345152799971e+06 -2.875055013874039389e-02
2.458331345685190056e+06 -4.652290250273694028e-03
2.458331346229160205e+06 9.650463072182091651e-03
2.458331346773140132e+06 3.251784148662650864e-02
2.458331347305530217e+06 -2.831907070340733412e-02
2.458331347849510144e+06 -4.332560271691221487e-02
2.458331348393479828e+06 5.571452291352585462e-03
2.458331348937449977e+06 -6.801254434472525645e-02
2.458331349481420126e+06 -1.327185911788220096e-02
2.458331350025389809e+06 -1.563673146017308113e-02
2.458331350569359958e+06 -1.683905673943186798e-02
2.458331351113330107e+06 -4.701456388352376337e-02
2.458331352652660105e+06 -5.943579639081519872e-02
2.458331353185059968e+06 -5.362310133456382744e-02
2.458331353729030117e+06 -3.421369469713830824e-02
2.458331354272999801e+06 -4.191499754136884803e-02
2.458331354805400129e+06 -4.823987158033560263e-04
2.458331355349369813e+06 1.531319700105271409e-02
2.458331355893339962e+06 -2.081490376189876201e-02
2.458331356425739825e+06 1.796937411633336978e-03
2.458331356969709974e+06 -3.201867439381800295e-02
2.458331357502109837e+06 -4.736481984577167736e-02
2.458331358034499921e+06 -2.214390016355594071e-02
2.458331358578470070e+06 -5.961244897758888328e-02
2.458331359110869933e+06 -3.575161231120027594e-02
2.458331359654840082e+06 -4.036571554044421362e-02
2.458331360198820010e+06 -5.118193284408967259e-02
2.458331360731210094e+06 -1.027889546547022803e-02
2.458331361275179777e+06 -1.864699808638015099e-02
2.458331361830729991e+06 -4.007764745531616768e-02
2.458331362363129854e+06 -5.801891413208792869e-02
2.458331362883950118e+06 -3.325170583928560575e-02
2.458331364353829995e+06 -3.594250162108636459e-02
2.458331364897800144e+06 8.786671728092443345e-03
2.458331365430200007e+06 -1.474240680988359031e-02
2.458331365974170156e+06 -3.374033983623370148e-02
2.458331366506570019e+06 -3.171280946571997106e-02
2.458331367050540168e+06 1.702378428577056013e-02
2.458331367606089916e+06 -6.599882456265682151e-02
2.458331368126910180e+06 -2.283971683702823441e-02
2.458331368682459928e+06 -1.333726739166074537e-02
2.458331369214850012e+06 2.528677890678743267e-02
2.458331369770400226e+06 -4.803668800330385125e-02
2.458331370302800089e+06 -1.163435416055236260e-02
2.458331370846769772e+06 6.574216839803526113e-03
2.458331371379159857e+06 -4.096912898707927297e-02
2.458331371934710070e+06 -3.194999657079478084e-02
2.458331372467109933e+06 -1.635095461548630169e-02
2.458331372999509797e+06 -4.167671383695648046e-02
2.458331373531899881e+06 -3.334220339189997162e-02
2.458331374064300209e+06 8.411167134111607879e-03
2.458331374596700072e+06 -6.916656403270415865e-02
2.458331375129099935e+06 -2.894368962216731234e-02
2.458331375673070084e+06 -7.788932607491361182e-03
2.458331376205460168e+06 -1.622819861004742847e-02
2.458331376737860031e+06 -4.209049714906498707e-02
2.458331377281830180e+06 -2.327954016697120210e-02
2.458331377825799864e+06 -3.502007095562298389e-02
2.458331378358200192e+06 -4.972515646914388299e-02
2.458331378902169876e+06 3.866556776788598881e-03
2.458331379457720090e+06 -1.197103053091908009e-02
2.458331379978539888e+06 -4.604603934771311913e-02
2.458331380522510037e+06 -3.672679277165080691e-02
2.458331381066489965e+06 -4.950943249838246629e-03
